engine_capacity_cc,fuel_category,owner_count,car_brand,transmission_type,exterior_color,fuel_efficiency_kmpl
2500,Diesel,3,Chevrolet,Automatic,White,18.77745076
800,Diesel,5,Toyota,Manual,White,12.17753496
1000,Diesel,3,Chevrolet,Manual,Blue,16.39011063
2500,Electric,3,Kia,Automatic,Gray,27.88755967
1500,Diesel,3,Volkswagen,Automatic,Blue,11.98298961
1000,Electric,2,Ford,Automatic,Gray,13.73122256
4000,Diesel,4,Kia,Manual,Blue,21.28362095
5000,Petrol,5,Toyota,Automatic,Black,15.65407487
4000,Petrol,1,Honda,Manual,Red,19.23987366
1800,Diesel,4,Volkswagen,Manual,White,14.48432542
2000,Petrol,2,Hyundai,Manual,White,25.12676829
4000,Diesel,3,Hyundai,Manual,Red,20.92721116
3000,Diesel,2,Kia,Automatic,Blue,11.58324682
1000,Diesel,1,Ford,Automatic,Silver,19.99521603
1500,Diesel,1,Chevrolet,Automatic,Black,18.22764077
1000,Electric,2,Toyota,Automatic,Red,15.4645502
3000,Petrol,2,Chevrolet,Manual,Gray,18.61503095
2000,Petrol,2,Kia,Automatic,Black,23.32055116
1800,Diesel,5,Kia,Manual,Black,13.27415681
1800,Diesel,2,Honda,Manual,Silver,6.885649196
1500,Electric,5,Honda,Manual,White,24.28014595
5000,Petrol,3,Honda,Automatic,Silver,17.35199609
4000,Diesel,1,Nissan,Manual,Silver,18.86925728
1000,Petrol,4,Kia,Automatic,Black,16.69288925
1200,Diesel,5,Toyota,Manual,Black,23.18119575
1000,Petrol,4,Honda,Automatic,Red,19.80784583
1200,Diesel,4,Hyundai,Automatic,White,16.59022193
1200,Diesel,1,Volkswagen,Automatic,Red,13.69806934
1000,Electric,3,Volkswagen,Automatic,Gray,17.24417807
2000,Petrol,1,Ford,Automatic,Black,20.71161356
3000,Diesel,1,Kia,Manual,White,11.55263894
5000,Diesel,2,BMW,Manual,Gray,20.28374945
1500,Electric,2,Ford,Automatic,White,20.08136902
2000,Petrol,5,Ford,Automatic,Black,9.163715764
2000,Diesel,2,Chevrolet,Automatic,Silver,15.98756897
5000,Electric,5,BMW,Automatic,Black,8.789820045
2000,Petrol,4,BMW,Manual,Red,21.12777093
800,Diesel,4,Kia,Automatic,Blue,10.59030314
1500,Petrol,1,Ford,Automatic,Gray,12.8340375
1500,Diesel,4,Chevrolet,Automatic,Black,13.15510246
1200,Electric,5,Kia,Automatic,Black,15.43906666
1200,Diesel,3,BMW,Automatic,Gray,9.360098226
800,Diesel,4,Toyota,Manual,Silver,22.85171706
2000,Electric,3,Chevrolet,Manual,Black,23.92041568
2000,Electric,1,Kia,Automatic,Red,14.69839265
1800,Petrol,5,Hyundai,Automatic,Blue,30.24803848
1200,Diesel,4,Ford,Automatic,Red,16.63298965
1200,Petrol,1,BMW,Manual,Gray,12.88638362
4000,Electric,1,Honda,Automatic,White,20.76082595
1800,Electric,2,Ford,Manual,Gray,23.92171761
1000,Diesel,1,Volkswagen,Manual,White,15.31985256
4000,Electric,3,Hyundai,Automatic,Blue,22.25410714
5000,Petrol,1,Ford,Automatic,Blue,22.12116997
800,Electric,4,Hyundai,Manual,Red,19.18045569
1800,Electric,2,Ford,Manual,Silver,27.34709942
800,Petrol,3,Chevrolet,Automatic,Gray,17.61985565
1000,Diesel,1,Hyundai,Automatic,Gray,20.27624108
2500,Diesel,4,Tesla,Manual,Black,18.49956013
2000,Diesel,1,Kia,Automatic,Silver,12.7957833
2000,Diesel,4,Honda,Manual,Silver,17.14849812
1000,Diesel,2,Ford,Manual,White,23.23996396
5000,Electric,2,Nissan,Automatic,Blue,20.43960999
800,Petrol,4,Nissan,Manual,Silver,24.28853673
3000,Electric,2,Honda,Manual,White,18.43434714
800,Electric,5,Chevrolet,Automatic,Silver,16.8871831
2500,Petrol,4,Hyundai,Automatic,Red,16.51635529
1800,Diesel,2,Ford,Automatic,Red,26.88111035
800,Electric,1,Chevrolet,Manual,Red,30.37433851
2000,Diesel,3,Nissan,Automatic,Silver,8.485164777
2500,Electric,5,Kia,Manual,White,15.24225589
1000,Electric,2,Honda,Manual,Silver,19.3239735
1500,Petrol,5,Nissan,Automatic,Silver,20.46236678
1200,Electric,5,Chevrolet,Automatic,Gray,25.58554773
4000,Diesel,2,Kia,Automatic,Blue,31.24844891
2000,Petrol,2,Nissan,Automatic,Silver,14.87834797
2500,Diesel,5,Tesla,Automatic,Blue,9.529809406
1200,Diesel,2,Nissan,Manual,Gray,15.5349794
4000,Petrol,2,Kia,Automatic,Blue,21.56341814
4000,Electric,5,Kia,Automatic,Silver,18.99127694
3000,Petrol,2,Ford,Automatic,Silver,23.08288129
5000,Diesel,5,Tesla,Manual,Gray,27.31944704
5000,Electric,1,Nissan,Automatic,Red,18.88891672
1800,Electric,3,Tesla,Automatic,Red,14.89581224
800,Electric,4,Toyota,Automatic,White,18.83350229
3000,Diesel,3,Toyota,Manual,Silver,19.53351634
2500,Petrol,3,Kia,Automatic,Blue,20.00784774
1200,Petrol,5,Volkswagen,Automatic,Silver,19.33112849
800,Electric,5,BMW,Automatic,White,23.19783286
2000,Petrol,3,Chevrolet,Automatic,Gray,18.90518698
2000,Diesel,4,Hyundai,Manual,Red,15.86915904
3000,Electric,1,Tesla,Manual,Black,20.06392957
1500,Diesel,5,Volkswagen,Manual,White,10.52145819
1500,Diesel,1,Tesla,Automatic,Black,20.97997237
2000,Petrol,4,Nissan,Automatic,Gray,20.69670178
1200,Electric,2,Chevrolet,Automatic,Silver,19.45830353
5000,Petrol,4,Volkswagen,Automatic,White,17.31615519
4000,Electric,3,Chevrolet,Manual,Red,17.6908586
1500,Petrol,3,Toyota,Manual,Silver,22.67416379
1200,Petrol,3,Volkswagen,Automatic,White,14.12127019
1800,Diesel,3,Tesla,Automatic,Black,12.03566639
1200,Diesel,5,Honda,Automatic,White,14.07552099
2500,Petrol,4,Nissan,Manual,Silver,16.27172881
2000,Diesel,5,Hyundai,Automatic,White,15.12091409
1500,Petrol,4,Toyota,Automatic,Silver,15.36013668
2000,Petrol,3,Volkswagen,Manual,Red,19.6618332
1800,Petrol,2,Toyota,Manual,White,13.77872066
4000,Diesel,4,Kia,Automatic,Red,24.255148
2500,Petrol,5,Volkswagen,Automatic,Silver,14.61953764
1500,Petrol,5,Chevrolet,Automatic,Gray,19.60547187
1500,Electric,1,Toyota,Manual,Black,19.17030983
1200,Electric,5,Honda,Manual,Gray,21.1273131
1200,Electric,5,Kia,Automatic,Silver,18.22905823
5000,Petrol,4,Honda,Manual,Blue,20.04662049
5000,Electric,5,Kia,Manual,Red,21.84351779
3000,Electric,2,Volkswagen,Automatic,Blue,15.44213336
1800,Petrol,4,Chevrolet,Manual,Gray,15.52322881
800,Electric,5,Ford,Automatic,White,19.28906665
2000,Petrol,3,Hyundai,Automatic,Blue,15.55816373
1800,Electric,2,BMW,Manual,Red,20.94979033
5000,Diesel,4,Kia,Manual,White,19.28871588
800,Diesel,1,Chevrolet,Automatic,White,16.04670937
1800,Electric,1,Chevrolet,Automatic,Black,19.48969457
1200,Petrol,3,BMW,Manual,Silver,19.07671559
5000,Diesel,3,Honda,Manual,Black,19.78799137
5000,Electric,2,Toyota,Manual,White,26.9547113
2000,Diesel,5,Hyundai,Manual,Black,19.42332981
1500,Electric,2,BMW,Automatic,Silver,14.17269284
2000,Diesel,3,Ford,Automatic,Black,14.22603233
1500,Petrol,4,Ford,Automatic,Silver,15.37042053
1000,Diesel,3,Tesla,Automatic,White,20.62938875
4000,Petrol,4,Chevrolet,Manual,White,23.77849335
5000,Petrol,1,Tesla,Automatic,White,16.60033392
800,Diesel,1,Tesla,Manual,Blue,25.43849507
5000,Electric,4,Kia,Manual,Red,17.87766447
5000,Electric,4,Ford,Manual,White,11.44625828
5000,Electric,5,Chevrolet,Manual,Black,15.30566612
5000,Diesel,4,BMW,Automatic,Black,15.35147206
1500,Electric,5,Toyota,Manual,Blue,14.33755081
1800,Petrol,2,Chevrolet,Manual,White,22.84233812
3000,Electric,4,Toyota,Automatic,White,13.86729829
800,Petrol,1,Chevrolet,Automatic,Red,8.937394048
3000,Petrol,3,Toyota,Manual,Blue,12.7715484
1800,Electric,2,Ford,Automatic,Black,1.897076097
5000,Petrol,4,Ford,Automatic,Gray,20.0315386
2000,Diesel,4,Toyota,Manual,White,22.58186649
1200,Electric,1,Nissan,Automatic,White,24.88471679
2000,Petrol,2,BMW,Automatic,Blue,20.5815298
5000,Diesel,4,Tesla,Automatic,Black,20.19693755
2000,Diesel,4,BMW,Automatic,Gray,16.28530331
1800,Petrol,2,BMW,Automatic,White,16.82323838
3000,Petrol,2,Toyota,Automatic,Gray,20.87553581
2500,Diesel,3,Volkswagen,Automatic,Black,23.68737574
2000,Electric,3,Tesla,Automatic,Blue,16.90328002
2500,Petrol,1,Nissan,Manual,White,19.40473791
1200,Diesel,1,Hyundai,Manual,Black,21.42199177
800,Electric,4,Hyundai,Manual,White,21.68984765
5000,Diesel,2,Nissan,Manual,White,13.28166553
5000,Diesel,1,Chevrolet,Manual,Blue,19.39658301
1200,Electric,1,Honda,Manual,Silver,12.71389304
1200,Electric,4,Nissan,Automatic,Blue,18.90847338
5000,Diesel,4,Honda,Automatic,Gray,8.538347428
2000,Electric,4,Ford,Manual,Red,24.73147928
1500,Electric,3,Chevrolet,Automatic,White,23.86249676
1800,Electric,5,Kia,Automatic,Red,20.26659298
1200,Diesel,3,BMW,Automatic,Red,20.9585154
1800,Diesel,4,Honda,Manual,Black,25.30588306
1200,Petrol,3,Ford,Manual,Red,22.0783452
1500,Petrol,4,Honda,Manual,Silver,18.14785675
5000,Diesel,2,Hyundai,Manual,Blue,17.18536885
1500,Diesel,1,BMW,Automatic,Gray,19.70839667
4000,Diesel,4,Kia,Automatic,Blue,8.018510235
5000,Petrol,1,Kia,Automatic,Gray,24.2238913
1500,Petrol,2,Honda,Automatic,Black,18.59120121
3000,Electric,1,Tesla,Manual,Silver,17.75601528
1200,Petrol,2,Kia,Automatic,Red,13.04101616
800,Diesel,2,Chevrolet,Automatic,Gray,12.88747411
1000,Diesel,4,Kia,Manual,Gray,18.5872278
1500,Diesel,2,Honda,Manual,Blue,17.79450334
1500,Electric,3,BMW,Automatic,Gray,11.67397174
5000,Petrol,4,Chevrolet,Automatic,Blue,11.2313089
2000,Diesel,1,Nissan,Automatic,White,19.91683207
1000,Petrol,3,Hyundai,Automatic,Black,18.89115003
1800,Petrol,1,Kia,Automatic,White,23.58409706
3000,Petrol,2,Nissan,Automatic,Silver,20.29005761
5000,Petrol,5,Toyota,Automatic,Red,23.64135205
2000,Petrol,5,Nissan,Automatic,Silver,17.36080485
2500,Diesel,5,Chevrolet,Manual,Black,15.19217786
3000,Petrol,3,Honda,Manual,White,18.72997406
800,Diesel,5,Volkswagen,Automatic,Red,19.53766978
3000,Electric,3,BMW,Automatic,Silver,20.03701845
4000,Petrol,1,Hyundai,Manual,Silver,22.8240205
5000,Electric,2,Nissan,Manual,Blue,8.604691507
4000,Diesel,3,Hyundai,Manual,White,21.3719695
2000,Diesel,5,BMW,Manual,White,19.721642
4000,Petrol,2,Chevrolet,Automatic,Black,20.69319477
800,Petrol,5,Honda,Automatic,Silver,18.01621346
1200,Diesel,4,Ford,Manual,Gray,13.60881294
1000,Petrol,4,Toyota,Manual,Gray,16.93126465
800,Diesel,1,Chevrolet,Automatic,Gray,16.74643152
3000,Petrol,4,Nissan,Manual,Blue,20.78867951
1200,Electric,3,Nissan,Manual,Black,24.4567502
1000,Diesel,2,Nissan,Automatic,Blue,19.12483132
1200,Petrol,2,Chevrolet,Automatic,Blue,17.38230927
1800,Diesel,1,Tesla,Manual,White,23.15649933
2500,Electric,4,Chevrolet,Manual,White,17.78208392
800,Electric,1,Chevrolet,Automatic,White,24.44552064
4000,Petrol,3,BMW,Automatic,Blue,13.43527756
5000,Petrol,2,Volkswagen,Manual,Black,15.60281875
1500,Diesel,1,Chevrolet,Automatic,Black,15.74442902
2500,Electric,4,Chevrolet,Automatic,Black,20.50917416
2000,Electric,5,BMW,Manual,Red,21.00348641
1800,Electric,2,BMW,Automatic,White,16.99857042
5000,Petrol,1,Chevrolet,Manual,White,20.38596946
2500,Diesel,3,Toyota,Manual,Black,14.43719891
800,Electric,3,Volkswagen,Automatic,Gray,22.71548168
1000,Electric,3,Chevrolet,Automatic,Red,11.32045175
1200,Petrol,2,Chevrolet,Manual,Black,23.8212677
2000,Diesel,3,Chevrolet,Automatic,Blue,12.26853426
4000,Electric,4,Hyundai,Manual,Black,13.0803582
2500,Petrol,2,Toyota,Automatic,White,16.86767718
2500,Electric,1,Hyundai,Automatic,Black,17.87502786
2000,Petrol,4,Chevrolet,Manual,Silver,18.95122904
2500,Diesel,5,Hyundai,Automatic,Black,16.83695667
2000,Petrol,3,Toyota,Automatic,Blue,23.42977206
1000,Petrol,4,Nissan,Automatic,White,12.29774286
2500,Diesel,3,Kia,Manual,Gray,13.90893651
3000,Electric,2,Hyundai,Automatic,Blue,22.73894284
2500,Electric,3,Honda,Automatic,Blue,17.93775052
800,Electric,5,Tesla,Automatic,Gray,19.55203348
2500,Petrol,2,Honda,Manual,Silver,15.22219168
800,Electric,3,Kia,Manual,White,16.04116712
1000,Petrol,5,BMW,Manual,Silver,15.14791723
1800,Diesel,3,Volkswagen,Automatic,Gray,24.31632264
2500,Electric,1,Hyundai,Manual,White,17.11144261
3000,Electric,3,Ford,Automatic,Gray,16.04794539
1500,Diesel,2,Tesla,Manual,White,20.97110283
1000,Electric,1,Hyundai,Automatic,Red,20.17769512
2500,Petrol,4,Ford,Manual,Silver,18.25135343
1000,Electric,2,Chevrolet,Automatic,White,19.69073471
4000,Petrol,5,Volkswagen,Manual,Silver,23.23508773
2000,Diesel,3,Volkswagen,Manual,Gray,21.07000206
1200,Diesel,1,Hyundai,Manual,Gray,14.62113965
800,Petrol,4,BMW,Manual,White,22.77847747
800,Electric,5,Tesla,Manual,Silver,28.69048159
800,Electric,2,Kia,Manual,White,15.34102584
1800,Diesel,2,BMW,Automatic,Black,17.14148414
1500,Diesel,4,Honda,Manual,Silver,13.90737707
1000,Petrol,1,Tesla,Manual,Silver,19.86078622
800,Diesel,1,Chevrolet,Manual,Blue,12.05181555
5000,Diesel,4,BMW,Manual,Silver,21.41332896
1000,Petrol,2,BMW,Automatic,Red,11.2095735
1200,Petrol,3,BMW,Automatic,Silver,13.27347479
1000,Petrol,3,Volkswagen,Manual,Blue,25.95646222
1200,Petrol,5,Kia,Automatic,Gray,26.20889075
2500,Petrol,1,Volkswagen,Manual,White,11.03589821
2500,Electric,1,Chevrolet,Automatic,Gray,11.84762271
1500,Electric,5,Honda,Automatic,Blue,16.90079062
1800,Petrol,1,Hyundai,Manual,White,18.1855305
4000,Petrol,5,Tesla,Automatic,Red,12.78514014
2500,Electric,5,Ford,Automatic,Gray,31.28623807
4000,Petrol,5,Volkswagen,Automatic,Blue,20.66308807
1800,Electric,5,Toyota,Automatic,Blue,17.70832004
2000,Diesel,1,Chevrolet,Automatic,Silver,16.76929803
1000,Diesel,4,Ford,Automatic,Blue,13.04970096
1800,Petrol,2,Kia,Manual,Blue,17.65633625
3000,Diesel,5,Nissan,Automatic,Black,24.18819663
4000,Petrol,5,Chevrolet,Automatic,White,21.16805899
2000,Diesel,2,Nissan,Manual,Black,19.58736588
1500,Diesel,4,Honda,Automatic,Gray,14.99809517
1800,Electric,1,Ford,Automatic,Silver,15.52639002
4000,Diesel,3,Volkswagen,Automatic,Black,15.24664393
800,Diesel,3,Toyota,Automatic,Gray,21.4001778
800,Electric,2,Tesla,Automatic,Red,16.16967477
1000,Electric,4,Ford,Automatic,Blue,15.50130635
5000,Petrol,5,Tesla,Manual,Red,15.82973576
800,Petrol,3,Kia,Automatic,Gray,13.96189664
1000,Electric,1,Ford,Automatic,White,19.70666585
800,Electric,3,BMW,Automatic,Silver,19.50461014
800,Petrol,5,Volkswagen,Manual,Silver,19.37089752
1800,Diesel,3,Ford,Automatic,Gray,12.55470627
5000,Petrol,1,Volkswagen,Automatic,Black,25.47486558
800,Electric,4,Hyundai,Manual,Silver,19.10806811
1000,Diesel,5,Tesla,Manual,Gray,15.09611761
1000,Electric,1,BMW,Automatic,Silver,21.24017072
1000,Diesel,5,Ford,Manual,Blue,20.92368938
1200,Electric,4,Kia,Automatic,Red,16.86795314
1200,Petrol,1,Tesla,Manual,White,19.9560242
1200,Petrol,4,Nissan,Manual,Red,12.75003361
1500,Diesel,3,Tesla,Manual,Red,13.89218495
4000,Petrol,2,Kia,Manual,Black,19.02230162
1800,Diesel,5,Toyota,Automatic,Silver,13.05455189
5000,Petrol,2,Nissan,Automatic,Gray,16.28754714
1200,Electric,1,Chevrolet,Manual,Black,18.96976968
800,Diesel,5,Nissan,Manual,Silver,17.70178064
1800,Diesel,2,Hyundai,Manual,Gray,16.13462444
1000,Electric,4,Honda,Manual,Blue,17.32222897
5000,Electric,3,Tesla,Manual,Red,10.70892211
2500,Petrol,4,Chevrolet,Automatic,Red,11.6947055
1500,Diesel,4,Volkswagen,Automatic,Silver,17.97942676
4000,Petrol,5,Ford,Automatic,White,19.03582134
2000,Electric,2,Hyundai,Automatic,Silver,12.64931171
2000,Diesel,4,Nissan,Manual,Silver,25.89134686
1000,Petrol,5,BMW,Manual,Black,14.69037887
2500,Electric,5,Tesla,Automatic,Gray,7.116697091
2000,Electric,1,Tesla,Manual,Gray,15.79229815
1200,Electric,2,Hyundai,Manual,Blue,15.19391958
1800,Petrol,2,BMW,Automatic,Black,23.40757045
800,Petrol,2,Kia,Automatic,Black,21.90229269
2000,Petrol,4,Toyota,Automatic,Silver,12.87277886
2500,Electric,5,Hyundai,Automatic,Gray,7.866591761
2500,Petrol,1,Volkswagen,Manual,Black,15.97938755
5000,Electric,5,Hyundai,Automatic,Gray,22.08350037
1200,Electric,4,BMW,Manual,Gray,13.56702436
1200,Electric,4,Chevrolet,Manual,White,24.49897842
1200,Diesel,5,Nissan,Automatic,Silver,15.87181917
1500,Petrol,2,Nissan,Manual,Silver,17.23984708
5000,Electric,5,BMW,Manual,Silver,21.0345352
4000,Diesel,5,Honda,Automatic,Blue,25.02837514
2000,Electric,4,Honda,Automatic,Silver,17.87059749
5000,Electric,4,BMW,Manual,White,18.58004018
1200,Electric,1,BMW,Automatic,Silver,17.20548138
2000,Petrol,3,Hyundai,Manual,Black,20.04385859
5000,Diesel,3,BMW,Automatic,White,20.6918948
1500,Electric,3,Ford,Manual,Red,16.27313099
4000,Electric,2,BMW,Manual,Silver,19.45901891
1800,Diesel,5,Volkswagen,Automatic,Gray,17.54307068
2000,Petrol,4,Honda,Manual,Red,26.27461837
1500,Electric,3,Nissan,Automatic,Gray,18.99780169
4000,Electric,4,Chevrolet,Manual,White,26.25933934
2000,Electric,4,Ford,Manual,Black,17.57143105
2000,Electric,2,Kia,Manual,Red,20.23794557
1000,Electric,4,Ford,Manual,Silver,16.20782485
1500,Electric,1,Ford,Automatic,Black,20.82598939
5000,Diesel,3,Kia,Manual,Silver,25.81361618
1800,Petrol,1,Hyundai,Manual,Gray,20.25623747
800,Electric,3,Hyundai,Automatic,Silver,20.24005996
3000,Petrol,1,Tesla,Automatic,Gray,9.259755113
3000,Diesel,2,Hyundai,Automatic,White,14.55389588
1800,Petrol,4,Toyota,Manual,Black,17.85891732
1200,Electric,1,Volkswagen,Manual,White,20.02512673
1800,Diesel,2,Tesla,Manual,Gray,12.38529654
3000,Petrol,5,Toyota,Manual,White,21.26953359
800,Petrol,4,Volkswagen,Manual,Gray,13.57777535
4000,Electric,5,Ford,Manual,Black,20.34499159
4000,Electric,3,Tesla,Automatic,Red,29.71552039
1200,Diesel,3,Tesla,Automatic,Black,19.84381531
1800,Diesel,5,Kia,Automatic,Silver,21.51942594
1200,Electric,1,Tesla,Manual,Blue,16.03501815
3000,Petrol,4,Tesla,Manual,Red,23.3152957
800,Diesel,1,BMW,Automatic,Black,17.00577954
1800,Diesel,2,Chevrolet,Manual,Blue,19.1063672
5000,Diesel,4,Ford,Automatic,Silver,18.16658139
1200,Electric,4,Volkswagen,Manual,Gray,16.23599937
4000,Diesel,2,Chevrolet,Manual,Blue,16.88513868
1200,Diesel,1,Hyundai,Manual,Black,20.69807323
1800,Electric,3,Honda,Manual,White,16.79706582
2000,Electric,1,Chevrolet,Automatic,Blue,21.83079262
3000,Petrol,3,Nissan,Manual,Blue,17.61849926
2000,Electric,3,Honda,Manual,Black,26.28494628
1200,Diesel,1,BMW,Automatic,Blue,24.06245776
2500,Electric,3,Toyota,Manual,Blue,28.00240086
2500,Petrol,5,Volkswagen,Automatic,Blue,20.88018147
2500,Diesel,1,Volkswagen,Manual,Silver,13.22491568
2500,Diesel,2,BMW,Automatic,Gray,22.96633462
1800,Diesel,4,Nissan,Automatic,Black,18.89942749
800,Electric,5,Toyota,Automatic,Blue,12.80681571
1800,Petrol,2,Volkswagen,Manual,Silver,16.72105751
2500,Electric,5,Toyota,Automatic,Black,23.7638843
2500,Diesel,5,Volkswagen,Manual,Black,17.38091782
2000,Diesel,5,Tesla,Automatic,Black,16.87289772
1800,Petrol,5,Kia,Manual,Red,21.10790163
5000,Diesel,1,Nissan,Manual,White,16.16426748
1200,Petrol,3,Volkswagen,Automatic,Blue,19.66007583
1800,Diesel,3,Chevrolet,Manual,White,14.6154891
1200,Diesel,5,Tesla,Automatic,Black,15.67884565
5000,Petrol,1,Volkswagen,Automatic,White,22.9194827
3000,Electric,3,Chevrolet,Manual,Gray,26.1425272
1200,Petrol,5,Chevrolet,Automatic,Red,6.458603156
800,Diesel,1,Hyundai,Automatic,Gray,20.80758884
1800,Diesel,4,Toyota,Automatic,Gray,17.0466995
1000,Electric,5,Kia,Automatic,Silver,21.69703631
2500,Diesel,5,Chevrolet,Manual,White,11.59968908
5000,Electric,1,Volkswagen,Automatic,Silver,16.14491316
1800,Electric,3,Honda,Manual,Black,22.96743225
1500,Electric,4,Ford,Manual,Red,20.71048384
1500,Electric,2,Toyota,Automatic,White,19.74796816
4000,Diesel,3,Volkswagen,Automatic,White,19.59545416
2500,Electric,5,Tesla,Manual,White,21.51256649
800,Electric,3,Hyundai,Manual,Silver,19.89348582
800,Electric,5,Honda,Automatic,Red,18.06959979
4000,Diesel,5,Honda,Automatic,Blue,16.19728549
1800,Diesel,4,Toyota,Manual,Silver,12.64000537
1200,Electric,3,Chevrolet,Manual,Gray,15.33414964
1800,Petrol,4,Volkswagen,Manual,Black,22.49472462
2500,Diesel,2,Hyundai,Automatic,Silver,11.58835327
1800,Electric,2,Ford,Automatic,White,22.02844478
1200,Petrol,3,Kia,Automatic,Red,21.28065333
2000,Electric,3,Hyundai,Manual,White,14.97478767
4000,Petrol,2,Chevrolet,Manual,Gray,22.35986486
2500,Petrol,4,Chevrolet,Manual,Silver,8.974511543
5000,Diesel,2,Tesla,Manual,Black,15.80636124
1800,Diesel,1,Chevrolet,Manual,Red,21.55101586
800,Electric,2,Ford,Manual,Blue,19.32310246
4000,Petrol,1,Chevrolet,Manual,Gray,15.24598733
2000,Petrol,1,Hyundai,Automatic,Black,25.49552475
5000,Electric,3,Honda,Manual,Red,19.36699569
2000,Electric,5,Kia,Automatic,Gray,15.39638513
3000,Diesel,4,Hyundai,Automatic,Gray,13.12834589
2500,Diesel,2,BMW,Manual,Blue,15.5049633
2000,Electric,2,Kia,Manual,Silver,21.90591134
4000,Petrol,3,Chevrolet,Manual,Black,29.69912406
1200,Diesel,5,Toyota,Automatic,Gray,21.16605113
1200,Diesel,5,Toyota,Automatic,Black,24.05532563
1000,Petrol,1,Honda,Automatic,White,19.83018065
2500,Diesel,5,Nissan,Automatic,Red,25.27400888
5000,Diesel,1,BMW,Automatic,Red,19.68660892
1000,Electric,3,BMW,Manual,White,17.78667366
2500,Electric,2,Volkswagen,Manual,Gray,18.74149417
2500,Petrol,5,Volkswagen,Manual,White,10.3808713
1500,Petrol,4,BMW,Manual,Red,19.6874974
5000,Petrol,4,BMW,Automatic,Black,21.68528129
2000,Diesel,1,Kia,Manual,Red,12.14940254
4000,Diesel,2,BMW,Manual,Silver,17.64245213
4000,Electric,1,Toyota,Manual,Gray,13.33463761
3000,Electric,1,Honda,Manual,White,14.38727121
4000,Petrol,4,Hyundai,Automatic,Black,16.40154583
5000,Petrol,5,Kia,Automatic,Black,16.37343076
1200,Diesel,2,Tesla,Manual,Blue,13.14416352
2500,Electric,2,BMW,Automatic,White,8.622002974
800,Diesel,5,Hyundai,Manual,Gray,11.26751135
2500,Petrol,5,Ford,Manual,Blue,13.86951453
1200,Diesel,1,Volkswagen,Automatic,Blue,15.25856342
2500,Diesel,1,Tesla,Automatic,Blue,26.14103042
2000,Diesel,4,Nissan,Manual,Blue,22.61210157
4000,Petrol,3,Nissan,Automatic,White,23.37973714
1500,Diesel,1,Volkswagen,Automatic,Blue,14.69464471
1500,Diesel,4,Honda,Manual,Red,6.438652604
4000,Electric,2,Tesla,Automatic,Red,9.189855192
1800,Electric,1,Tesla,Manual,Silver,23.1056683
1500,Petrol,4,Kia,Automatic,Silver,14.62620231
1800,Electric,5,Honda,Manual,White,11.51538952
1500,Diesel,1,Volkswagen,Automatic,White,22.95082131
